% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=499559, Mon Apr 26 00:38:24 2021, <python>{}</python>
1 23 0.2968424179815247 1.000049927608639 6.1819156873803625 6.1819156873803625e+00 101.12166027018428 116.19496037350223   
2 46 0.2939152455810483 1.000049927608639 6.1819156873803625 1.2642381217500210e+01 106.71206114729121 136.66173685363555   
3 69 0.2911709598996148 1.000049927608639 5.719843919464093 5.7198439194640933e+00 31.116227692370146 123.87552923267211   
4 92 0.28860748013041815 1.000049927608639 5.719843919464093 1.3463909824070853e+01 29.595897218821584 125.40667738203953   
5 115 0.2862014755130244 1.000049927608639 5.719843919464093 1.6548780564008307e+01 26.1586333408498 114.60817666082829   
6 138 0.2839659227849049 1.000049927608639 5.719843919464093 9.2252053164125787e+00 27.817786409733554 118.27377710891204   
7 161 0.2818925842986741 1.0039929454346197 4.05047757377352 4.0504775737735201e+00 26.186617142882827 122.02321458365522   
8 184 0.27990595132528573 1.0039929454346197 4.05047757377352 8.0777584489919398e+00 28.540344414679375 134.71440988395736   
9 207 0.27801998517939663 1.0039929454346197 4.05047757377352 1.2155246607268230e+01 27.125113742301277 123.72135657640735   
10 230 0.27621281211244436 1.0039929454346197 4.05047757377352 1.5514899841307944e+01 29.94969398531682 132.25235969578353   
11 253 0.2744862037511447 1.0039929454346197 4.05047757377352 8.9882314647529533e+00 30.036461761647903 125.89127236297665   
12 276 0.27284196607952643 1.0039929454346197 4.05047757377352 9.2669398700377510e+00 102.6203418643456 137.81579712907472   
13 299 0.2712497012806091 1.004728846190216 4.05047757377352 6.6934752089946343e+00 28.60347894577868 138.8530559730101   
14 322 0.269713941306371 1.004728846190216 4.05047757377352 1.7030772945609588e+01 24.35354561288285 128.34180015785557   
15 345 0.26824083909797136 1.004728846190216 4.05047757377352 1.0673787662710412e+01 22.6741947701164 131.7772968837619   
16 368 0.26681872801419143 1.004728846190216 4.05047757377352 7.4045964383085741e+00 27.734684994080315 129.08204749179941   
17 391 0.265428535435072 1.004728846190216 4.05047757377352 1.0029468859399982e+01 24.143405299730574 123.45055137866737   
18 414 0.26411303760899524 1.004728846190216 4.05047757377352 1.2649081591520480e+01 103.24505266581973 129.58255275749417   
19 437 0.262866630334685 1.0059300660482093 4.05047757377352 9.9849642136320753e+00 23.82369552794287 128.67769190779143   
20 460 0.2616671520842203 1.0059300660482093 4.05047757377352 7.9888258660348654e+00 24.05945008510231 137.34448213380762   
21 483 0.26049513063026675 1.0059300660482093 4.05047757377352 1.0500954155772321e+01 27.384713106139866 120.80629555118395   
22 506 0.2593553439854175 1.0059300660482093 4.05047757377352 1.2421026172168576e+01 19.762535412445683 110.24052917010958   
23 529 0.2582594708371936 1.0059300660482093 1.7505472875287227 1.7505472875287227e+00 22.328045120403214 144.8521969863226   
24 552 0.2571986640867431 1.0059300660482093 1.7505472875287227 9.1630576702064701e+00 33.45862343776209 141.9515617871241   
25 575 0.25618989085800303 1.0075584156973383 1.7505472875287227 4.3423685532671819e+00 22.459315946862738 144.7074681721187   
26 598 0.2551848485947154 1.0075584156973383 1.7505472875287227 7.1083299506486952e+00 21.395232912402633 119.94172998633236   
27 621 0.2541823292645372 1.0075584156973383 1.7505472875287227 1.3864254896765649e+01 22.365047415599168 140.9526331654582   
28 644 0.2532234833869958 1.0075584156973383 0.42035381846999625 4.2035381846999625e-01 21.210490754258533 133.66543902269626   
29 667 0.2522965107427149 1.0075584156973383 0.42035381846999625 4.4523806760360749e+00 21.924100760330784 134.48019743802334   
